item,store_id,2023/1,2023/2,2023/3,2023/4,2023/5,2023/6,2023/7,2023/8,2023/9,2022/1,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,2022/10,2022/11,2022/12,total_2023,total _2022,total_sales
G,826,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18
G,828,0,0,5,10,17,0,25,0,0,0,0,0,0,0,0,0,0,0,12,0,0,57,0,57
G,829,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,10,12,22
G,831,0,0,38,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,15,0,0,58,42,100
G,832,0,0,10,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,55
G,836,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
G,838,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
G,840,0,0,70,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,80
G,841,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40
G,843,0,0,0,10,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35
G,845,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23
G,847,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29
G,849,0,0,10,20,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,70
G,850,0,0,2,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30
G,852,0,0,9,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39
G,853,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
G,855,0,0,10,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35
G,856,0,0,7,20,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32
G,857,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
G,858,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
G,860,0,0,10,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40
G,861,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19
G,863,0,0,10,10,18,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,53
G,865,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20
G,866,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25
G,867,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
G,869,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
G,871,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15
G,873,0,0,0,13,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,38
G,874,0,0,0,5,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,45
G,875,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25
G,876,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22
G,877,0,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25
G,879,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
G,885,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
G,889,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
G,890,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13
G,891,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16
G,892,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
G,897,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
G,900,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12
G,901,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50
G,903,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15
G,918,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
G,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
G,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,47,47
G,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,100,100
G,938,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,16
G,947,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25
G,964,0,0,10,20,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,16,0,48,0,48
G,965,0,0,6,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,40
G,969,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
G,971,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13
G,972,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25
G,973,0,0,0,11,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41
G,974,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50
G,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
G,976,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,2,12
G,977,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,28,4,32
G,978,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16
G,979,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
G,980,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,20,0,20
G,981,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,8,25
G,984,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,17,0,20,3,23
G,986,0,0,0,20,45,0,25,0,0,0,0,0,0,0,0,0,0,0,0,12,0,90,17,107
G,987,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,28
G,988,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
G,989,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
G,990,0,0,12,18,30,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,81
G,991,0,0,0,5,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21
G,992,0,0,0,0,15,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,45
G,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0
G,995,0,0,0,12,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,84
G,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
G,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,10,10
G,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,14
G,1000,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,10,24
G,1001,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,14,19
G,1002,0,0,0,24,20,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,59
G,1003,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50
G,1004,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37
G,1005,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16
G,1006,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17
G,1007,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20
G,1008,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13
G,1009,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
G,1010,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20
G,1011,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20
G,1012,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25
G,1013,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
G,1014,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,140
G,1020,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
G,1021,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
G,1022,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,12
G,1023,0,0,10,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,45,3,48
G,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,27,27
G,1025,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15
G,1026,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13
G,1027,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
G,1028,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15
H,3,0,0,0,4,1,0,0,0,8,0,0,0,0,0,0,0,0,0,2,13,3,13,0,13
H,6,0,0,0,26,0,10,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,73,18,91
H,7,0,20,0,0,0,22,10,20,5,0,0,0,0,0,0,0,0,0,0,10,0,77,3,80
H,14,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15
H,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
H,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,1
H,20,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,19
H,22,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,7
H,24,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,5
H,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2
H,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4
H,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
H,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0
H,29,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,8,28
H,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13
H,34,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
H,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
H,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4
H,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,5
H,44,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,5
H,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,3
H,47,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15
H,48,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,6,0,6
H,49,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,8
H,52,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,5
H,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,6
H,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,2
H,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,10
H,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5
H,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,7
H,69,0,0,20,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,0,40,4,44
H,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,30,30
H,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,2
H,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,5,6
H,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3
H,79,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,4
H,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
H,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
H,82,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8
H,83,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,5
H,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2
H,85,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15
H,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
H,87,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,33
H,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
H,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8
H,102,10,0,5,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,30,0,30
H,104,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,8,5,13
H,106,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,6
H,111,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,3,0,7,2,9
H,115,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,2,0,0,20,3,23
H,120,0,0,0,5,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,2,18
H,121,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,10
H,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,2
H,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,15,15
H,130,10,10,10,0,35,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,85,10,95
H,133,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13
H,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
H,138,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10
H,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
H,140,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,10
H,147,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,5,15
H,148,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,10,15
H,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5
H,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3
H,152,0,0,0,0,2,8,5,0,4,0,0,0,0,0,0,0,0,0,3,0,0,19,2,21
H,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,3
H,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,10,10
H,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3
H,156,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11
H,159,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5
H,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5
H,163,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
H,165,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
H,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
H,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
H,176,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
H,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
H,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5
H,179,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
H,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
H,182,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,26
H,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
H,186,2,0,10,-10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
H,188,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
H,189,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
H,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
H,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3
H,193,1,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13
H,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
H,197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,1,2,3
H,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,13
H,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5
H,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3
H,206,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,4
H,207,0,0,0,10,2,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,22,2,24
H,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3
H,214,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,3,9
H,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2
H,224,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
H,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
H,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,20,20
H,234,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,6
H,236,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
H,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
H,239,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,7
H,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2
H,251,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,5,25
H,252,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,10,12
H,253,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
H,257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1
H,258,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,10
H,262,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12
H,267,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
H,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
H,270,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,10
H,271,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
H,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
H,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
H,282,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
H,285,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,2
H,290,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,5,7
H,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5
H,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,6
H,297,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
H,299,0,0,3,5,2,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,15,0,15
H,301,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,10,12
H,304,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
H,307,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,5
H,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,7
H,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
H,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2
H,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
H,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,1,1
H,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,14
H,323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
H,327,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15
H,328,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14
H,330,0,0,9,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19
H,333,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,5
H,334,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
H,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
H,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1
H,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3
H,339,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7
H,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
H,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,20,20
H,347,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,7,12
H,348,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8
H,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
H,351,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,18
H,353,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2
H,354,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3,6
H,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,7
H,357,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,13,2,15
H,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5
H,364,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,4,6
H,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4
H,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5
H,378,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
H,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
H,385,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,7
H,387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,11
H,389,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13
H,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
H,393,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14
